"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-1.066704561,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.848508126,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",2.424329379,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.131437844,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.371418217,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.903989488,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.381109013,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.05358342,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.360650701,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.905333777,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.965653943,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.107533426,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.780827953,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.78900903,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.097305371,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.465518547,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.518185258,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.161113361,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.10900111,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.174430873,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.719857401,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.133340643,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.202625313,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.147875787,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.782048451,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.392257197,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.820059184,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.122832577,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.076047259,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.358774099,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.558448067,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.12975192,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.230063776,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.373047368,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.145961501,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-2.749020521,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.510608994,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.758354334,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.516313234,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.850934946,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.499660615,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.714036131,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.181579137,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.016880958,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.494241972,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.00895627,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.370475187,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.182685081,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.603419618,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.912452306,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.578321185,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.11000432,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.841761108,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.564364347,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.279513882,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.370217832,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.595278821,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.434059888,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.513328422,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.138608611,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.133610023,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.04528779,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.602470157,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.588102267,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.716178507,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.562077345,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.357719686,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.488687828,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.79031531,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.556878365,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.827863355,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.552518121,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.526836371,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.307955585,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.521215614,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.36816689,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.430576861,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.828745576,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.67875446,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.728133508,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.75599895,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.849131085,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.583888697,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.533475654,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.245659526,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.182435252,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.554288737,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.651254324,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.581328325,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.078795528,
"OECD","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.71715331,
"OECD","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.094178513,
"OECD","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.43724473,
"OECD","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.139013111,
"NOR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.061178314,
"NOR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.901824544,
"NOR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.733895343,
"NOR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.041073399,
"NOR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.150936791,
"NOR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",0.258722553,
"NOR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.562683814,
"NOR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.73218225,
"NOR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.053457626,
"NOR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.044377033,
"NOR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.054451403,
"NOR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",-0.882694792,
"NOR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-2.057091993,
"NOR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.317031473,
"NOR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.231310896,
